season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2017,2016-17,Allan Hancock,allanhancock,1658,1416,238.0,376.0,72.0,7.0,8.0,202.0,50.0,16.0,163.0,296.0,486,47.0,21.0,11.0,87,21.0,344.0,377.0,0.912,0.266,0.353,0.405,0.758,94.0,0.328,0.398,0.005,0.179,0.098,0.081,0.551
2017,2016-17,American River,americanriver,1650,1411,240.0,391.0,61.0,5.0,9.0,209.0,39.0,14.0,149.0,223.0,489,48.0,24.0,18.0,75,24.0,402.0,374.0,1.075,0.277,0.356,0.4,0.756,94.0,0.319,0.399,0.005,0.135,0.09,0.045,0.668
2017,2016-17,Antelope Valley,antelopevalley,1615,1397,214.0,386.0,64.0,23.0,9.0,186.0,27.0,6.0,146.0,226.0,523,28.0,23.0,21.0,96,20.0,357.0,408.0,0.875,0.276,0.347,0.443,0.79,98.0,0.319,0.372,0.006,0.14,0.09,0.05,0.646
2017,2016-17,Bakersfield,bakersfield,1593,1346,171.0,339.0,72.0,10.0,6.0,157.0,26.0,22.0,180.0,320.0,449,21.0,36.0,10.0,88,24.0,352.0,339.0,1.038,0.252,0.339,0.399,0.738,92.0,0.323,0.309,0.004,0.201,0.113,0.088,0.562
2017,2016-17,Barstow,barstow,1557,1305,257.0,396.0,88.0,11.0,10.0,224.0,26.0,12.0,167.0,207.0,536,49.0,17.0,19.0,109,30.0,373.0,307.0,1.215,0.303,0.393,0.494,0.887,110.0,0.349,0.41,0.006,0.133,0.107,0.026,0.807
2017,2016-17,Butte,butte,1561,1296,253.0,346.0,68.0,5.0,33.0,225.0,42.0,14.0,136.0,216.0,523,76.0,34.0,19.0,106,31.0,319.0,410.0,0.778,0.267,0.357,0.485,0.842,105.0,0.294,0.419,0.021,0.138,0.087,0.051,0.63
2017,2016-17,Cabrillo,cabrillo,1785,1530,259.0,441.0,89.0,16.0,8.0,225.0,43.0,26.0,169.0,280.0,586,41.0,23.0,22.0,113,25.0,391.0,423.0,0.924,0.288,0.365,0.457,0.822,102.0,0.343,0.39,0.004,0.157,0.095,0.062,0.604
2017,2016-17,Canada,canada,1439,1250,117.0,272.0,52.0,5.0,6.0,97.0,30.0,23.0,125.0,305.0,352,37.0,20.0,7.0,63,26.0,393.0,261.0,1.506,0.218,0.302,0.332,0.634,79.0,0.281,0.259,0.004,0.212,0.087,0.125,0.41
2017,2016-17,Canyons,canyons,1738,1534,303.0,477.0,91.0,13.0,60.0,274.0,21.0,10.0,137.0,210.0,774,29.0,16.0,22.0,164,32.0,378.0,454.0,0.833,0.311,0.37,0.611,0.981,122.0,0.324,0.417,0.035,0.121,0.079,0.042,0.652
2017,2016-17,Cerritos,cerritos,1574,1306,183.0,335.0,48.0,11.0,10.0,159.0,44.0,22.0,135.0,291.0,435,67.0,54.0,12.0,69,29.0,413.0,303.0,1.363,0.257,0.341,0.386,0.727,90.0,0.32,0.328,0.006,0.185,0.086,0.099,0.464
2017,2016-17,Cerro Coso,cerrocoso,1685,1449,330.0,491.0,92.0,31.0,12.0,298.0,22.0,12.0,155.0,241.0,681,50.0,15.0,16.0,135,28.0,353.0,340.0,1.038,0.339,0.413,0.563,0.976,121.0,0.395,0.465,0.007,0.143,0.092,0.051,0.643
2017,2016-17,Chabot,chabot,1715,1425,266.0,400.0,84.0,5.0,36.0,237.0,70.0,36.0,203.0,317.0,602,70.0,11.0,6.0,125,41.0,305.0,378.0,0.807,0.281,0.392,0.51,0.902,112.0,0.338,0.361,0.021,0.185,0.118,0.067,0.64
2017,2016-17,Chaffey,chaffey,1723,1456,264.0,432.0,87.0,10.0,11.0,238.0,60.0,35.0,180.0,237.0,572,53.0,21.0,13.0,108,32.0,400.0,355.0,1.127,0.297,0.386,0.467,0.853,106.0,0.345,0.387,0.006,0.138,0.104,0.034,0.759
2017,2016-17,Citrus,citrus,1680,1443,246.0,403.0,70.0,9.0,20.0,201.0,49.0,20.0,157.0,265.0,551,45.0,24.0,11.0,99,32.0,351.0,405.0,0.867,0.279,0.36,0.45,0.81,101.0,0.328,0.386,0.012,0.158,0.093,0.065,0.592
2017,2016-17,Contra Costa,contracosta,1567,1297,205.0,337.0,68.0,10.0,11.0,168.0,93.0,42.0,165.0,276.0,458,61.0,32.0,12.0,89,26.0,347.0,340.0,1.021,0.26,0.359,0.422,0.781,97.0,0.319,0.351,0.007,0.176,0.105,0.071,0.598
2017,2016-17,Cosumnes River,cosumnesriver,1724,1417,261.0,393.0,70.0,8.0,24.0,231.0,29.0,13.0,217.0,243.0,551,52.0,18.0,20.0,102,46.0,393.0,379.0,1.037,0.277,0.384,0.461,0.845,105.0,0.315,0.371,0.014,0.141,0.126,0.015,0.893
2017,2016-17,Cuesta,cuesta,1622,1383,176.0,326.0,64.0,4.0,7.0,139.0,35.0,13.0,157.0,251.0,419,41.0,31.0,10.0,75,32.0,369.0,412.0,0.896,0.236,0.323,0.357,0.68,84.0,0.281,0.327,0.004,0.155,0.097,0.058,0.625
2017,2016-17,Cypress,cypress,1707,1466,228.0,397.0,60.0,6.0,21.0,199.0,57.0,27.0,151.0,227.0,532,45.0,18.0,27.0,87,30.0,389.0,446.0,0.872,0.271,0.347,0.422,0.769,96.0,0.302,0.362,0.012,0.133,0.088,0.045,0.665
2017,2016-17,De Anza,deanza,1590,1297,234.0,354.0,63.0,5.0,22.0,198.0,78.0,37.0,206.0,247.0,493,53.0,21.0,13.0,90,36.0,364.0,327.0,1.113,0.273,0.386,0.449,0.835,104.0,0.319,0.359,0.014,0.155,0.13,0.025,0.834
2017,2016-17,Desert,desert,1582,1354,175.0,328.0,61.0,12.0,2.0,144.0,27.0,20.0,139.0,327.0,419,48.0,28.0,13.0,75,29.0,349.0,339.0,1.029,0.242,0.326,0.365,0.691,86.0,0.314,0.337,0.001,0.207,0.088,0.119,0.425
2017,2016-17,Diablo Valley,diablovalley,1649,1420,198.0,370.0,68.0,4.0,5.0,164.0,29.0,17.0,159.0,277.0,461,32.0,23.0,15.0,77,41.0,415.0,337.0,1.231,0.261,0.34,0.379,0.719,89.0,0.317,0.347,0.003,0.168,0.096,0.072,0.574
2017,2016-17,EC-Compton Center,eccomptoncenter,1547,1353,174.0,368.0,51.0,9.0,15.0,159.0,40.0,17.0,123.0,253.0,482,36.0,22.0,13.0,75,36.0,382.0,337.0,1.134,0.272,0.341,0.412,0.753,94.0,0.321,0.311,0.01,0.164,0.08,0.084,0.486
2017,2016-17,East Los Angeles,eastlosangeles,1669,1374,191.0,354.0,59.0,4.0,9.0,164.0,57.0,20.0,178.0,324.0,448,65.0,43.0,9.0,72,25.0,397.0,302.0,1.315,0.258,0.358,0.378,0.736,91.0,0.329,0.31,0.005,0.194,0.107,0.087,0.549
2017,2016-17,El Camino,elcamino,2193,1832,412.0,563.0,104.0,29.0,26.0,364.0,48.0,11.0,246.0,338.0,803,62.0,19.0,34.0,159,39.0,416.0,498.0,0.835,0.307,0.397,0.525,0.922,115.0,0.358,0.457,0.012,0.154,0.112,0.042,0.728
2017,2016-17,Feather River,featherriver,1685,1395,282.0,395.0,67.0,13.0,10.0,231.0,58.0,16.0,175.0,291.0,518,53.0,36.0,26.0,90,25.0,396.0,318.0,1.245,0.283,0.37,0.436,0.806,100.0,0.344,0.444,0.006,0.173,0.104,0.069,0.601
2017,2016-17,Folsom Lake,folsomlake,1725,1431,283.0,418.0,75.0,21.0,27.0,243.0,45.0,19.0,177.0,307.0,616,63.0,34.0,20.0,123,30.0,358.0,345.0,1.038,0.292,0.381,0.516,0.897,111.0,0.35,0.406,0.016,0.178,0.103,0.075,0.577
2017,2016-17,Fresno City,fresno,1766,1444,262.0,376.0,65.0,12.0,18.0,230.0,34.0,16.0,222.0,288.0,519,58.0,25.0,17.0,95,30.0,382.0,375.0,1.019,0.26,0.371,0.425,0.796,99.0,0.31,0.382,0.01,0.163,0.126,0.037,0.771
2017,2016-17,Fullerton,fullerton,1664,1466,250.0,419.0,83.0,16.0,7.0,213.0,28.0,12.0,124.0,240.0,555,47.0,13.0,14.0,106,20.0,423.0,356.0,1.188,0.286,0.355,0.451,0.806,100.0,0.334,0.417,0.004,0.144,0.075,0.069,0.517
2017,2016-17,Gavilan,gavilan,1348,1174,127.0,263.0,41.0,7.0,1.0,111.0,15.0,13.0,112.0,234.0,321,32.0,23.0,7.0,49,24.0,372.0,297.0,1.253,0.224,0.302,0.315,0.617,77.0,0.277,0.31,0.001,0.174,0.083,0.091,0.479
2017,2016-17,Glendale,glendale,1890,1555,370.0,501.0,103.0,11.0,30.0,319.0,111.0,32.0,203.0,231.0,716,72.0,36.0,24.0,144,28.0,409.0,406.0,1.007,0.322,0.411,0.553,0.964,120.0,0.357,0.456,0.016,0.122,0.107,0.015,0.879
2017,2016-17,Golden West,goldenwest,1590,1379,200.0,368.0,64.0,11.0,8.0,169.0,39.0,14.0,129.0,231.0,478,32.0,42.0,8.0,83,40.0,420.0,356.0,1.18,0.267,0.333,0.407,0.74,92.0,0.314,0.369,0.005,0.145,0.081,0.064,0.558
2017,2016-17,Grossmont,grossmont,2040,1722,416.0,558.0,112.0,16.0,40.0,373.0,77.0,30.0,230.0,258.0,822,51.0,17.0,20.0,168,36.0,429.0,447.0,0.96,0.324,0.411,0.575,0.986,122.0,0.359,0.471,0.02,0.126,0.113,0.013,0.891
2017,2016-17,Hartnell,hartnell,1608,1407,219.0,399.0,59.0,4.0,15.0,186.0,68.0,17.0,127.0,235.0,511,31.0,23.0,20.0,78,21.0,420.0,357.0,1.176,0.284,0.346,0.419,0.765,95.0,0.326,0.376,0.009,0.146,0.079,0.067,0.54
2017,2016-17,Imperial Valley,imperialvalley,1281,1142,81.0,233.0,32.0,3.0,0.0,66.0,15.0,13.0,98.0,316.0,271,26.0,12.0,3.0,35,25.0,313.0,228.0,1.373,0.204,0.279,0.268,0.547,68.0,0.281,0.227,0.0,0.247,0.077,0.17,0.31
2017,2016-17,Irvine Valley,irvinevalley,1710,1451,195.0,373.0,69.0,6.0,11.0,163.0,58.0,20.0,132.0,263.0,487,68.0,47.0,12.0,86,31.0,451.0,374.0,1.206,0.257,0.335,0.395,0.73,91.0,0.304,0.327,0.006,0.154,0.077,0.077,0.502
2017,2016-17,LA Harbor,laharbor,1571,1325,230.0,378.0,76.0,12.0,16.0,190.0,84.0,26.0,127.0,211.0,526,65.0,42.0,12.0,104,26.0,395.0,345.0,1.145,0.285,0.363,0.475,0.838,104.0,0.326,0.386,0.01,0.134,0.081,0.053,0.602
2017,2016-17,LA Mission,lamission,1741,1479,307.0,454.0,79.0,15.0,27.0,265.0,45.0,17.0,160.0,209.0,644,61.0,25.0,16.0,121,31.0,401.0,399.0,1.005,0.307,0.388,0.517,0.905,112.0,0.339,0.432,0.016,0.12,0.092,0.028,0.766
2017,2016-17,LA Pierce,lapierce,1602,1347,222.0,358.0,49.0,19.0,14.0,193.0,62.0,12.0,182.0,319.0,487,40.0,18.0,15.0,82,27.0,336.0,326.0,1.031,0.266,0.362,0.422,0.784,97.0,0.334,0.367,0.009,0.199,0.114,0.085,0.571
2017,2016-17,LA Valley,lavalley,1551,1322,155.0,296.0,52.0,13.0,8.0,135.0,41.0,20.0,148.0,244.0,398,35.0,32.0,14.0,73,26.0,425.0,347.0,1.225,0.224,0.309,0.356,0.665,83.0,0.266,0.312,0.005,0.157,0.095,0.062,0.607
2017,2016-17,Laney,laney,1622,1387,272.0,401.0,69.0,14.0,15.0,218.0,69.0,20.0,144.0,232.0,543,40.0,21.0,30.0,98,22.0,385.0,373.0,1.032,0.289,0.361,0.462,0.823,102.0,0.33,0.451,0.009,0.143,0.089,0.054,0.621
2017,2016-17,Lassen,lassen,1619,1337,244.0,376.0,87.0,6.0,11.0,218.0,42.0,18.0,150.0,203.0,508,79.0,29.0,24.0,104,29.0,372.0,387.0,0.961,0.281,0.374,0.458,0.832,103.0,0.318,0.392,0.007,0.125,0.093,0.032,0.739
2017,2016-17,Long Beach,longbeach,1930,1666,293.0,496.0,76.0,13.0,26.0,254.0,40.0,16.0,156.0,240.0,676,57.0,35.0,16.0,115,41.0,503.0,419.0,1.2,0.298,0.367,0.475,0.842,105.0,0.332,0.391,0.013,0.124,0.081,0.043,0.65
2017,2016-17,Los Medanos,losmedanos,1846,1546,294.0,472.0,87.0,16.0,12.0,241.0,104.0,30.0,145.0,200.0,627,55.0,80.0,20.0,115,11.0,475.0,429.0,1.107,0.305,0.364,0.48,0.844,105.0,0.34,0.427,0.007,0.108,0.079,0.029,0.725
2017,2016-17,Marin,marin,1798,1497,286.0,413.0,81.0,11.0,27.0,255.0,46.0,20.0,208.0,263.0,597,51.0,26.0,16.0,119,20.0,417.0,394.0,1.058,0.276,0.374,0.478,0.852,106.0,0.316,0.402,0.015,0.146,0.116,0.03,0.791
2017,2016-17,Mendocino,mendocino,1616,1360,233.0,374.0,72.0,13.0,17.0,205.0,32.0,14.0,169.0,172.0,523,49.0,23.0,15.0,102,27.0,408.0,406.0,1.005,0.275,0.366,0.46,0.826,103.0,0.301,0.376,0.011,0.106,0.105,0.001,0.983
2017,2016-17,Merced,merced,1831,1505,321.0,464.0,76.0,18.0,24.0,286.0,72.0,21.0,221.0,298.0,648,54.0,31.0,20.0,118,32.0,367.0,381.0,0.963,0.308,0.404,0.509,0.913,113.0,0.366,0.415,0.013,0.163,0.121,0.042,0.742
2017,2016-17,Mission,mission,1593,1317,271.0,410.0,79.0,17.0,11.0,230.0,59.0,17.0,202.0,188.0,556,44.0,15.0,15.0,107,40.0,330.0,386.0,0.855,0.311,0.412,0.503,0.915,114.0,0.352,0.403,0.007,0.118,0.127,-0.009,1.074
2017,2016-17,Modesto,modesto,1475,1226,179.0,320.0,46.0,5.0,10.0,150.0,21.0,10.0,162.0,246.0,406,45.0,25.0,17.0,61,38.0,304.0,346.0,0.879,0.261,0.357,0.381,0.738,92.0,0.314,0.327,0.007,0.167,0.11,0.057,0.659
2017,2016-17,Monterey,monterey,1415,1224,171.0,309.0,41.0,1.0,19.0,155.0,45.0,13.0,124.0,255.0,409,31.0,23.0,13.0,61,28.0,375.0,284.0,1.32,0.252,0.328,0.384,0.712,88.0,0.301,0.342,0.013,0.18,0.088,0.092,0.486
2017,2016-17,Moorpark,moorpark,1603,1351,151.0,290.0,51.0,2.0,7.0,124.0,46.0,20.0,166.0,346.0,366,55.0,22.0,9.0,60,20.0,352.0,347.0,1.014,0.215,0.319,0.315,0.634,79.0,0.281,0.286,0.004,0.216,0.104,0.112,0.48
2017,2016-17,Mt. San Antonio,mtsanantonio,1581,1319,219.0,356.0,59.0,13.0,6.0,179.0,71.0,26.0,142.0,202.0,459,80.0,23.0,17.0,78,48.0,437.0,313.0,1.396,0.27,0.366,0.407,0.773,96.0,0.31,0.372,0.004,0.128,0.09,0.038,0.703
2017,2016-17,Mt. San Jacinto,mtsanjacinto,1420,1251,167.0,312.0,61.0,8.0,9.0,135.0,10.0,4.0,105.0,265.0,416,35.0,24.0,5.0,78,28.0,301.0,319.0,0.944,0.249,0.318,0.395,0.713,89.0,0.309,0.357,0.006,0.187,0.074,0.113,0.396
2017,2016-17,Napa,napa,1576,1315,204.0,347.0,62.0,5.0,9.0,175.0,51.0,14.0,171.0,241.0,446,45.0,33.0,12.0,76,20.0,389.0,330.0,1.179,0.264,0.357,0.397,0.754,94.0,0.314,0.352,0.006,0.153,0.109,0.044,0.71
2017,2016-17,Ohlone,ohlone,2034,1724,387.0,559.0,100.0,20.0,40.0,345.0,174.0,36.0,168.0,282.0,819,81.0,29.0,32.0,160,27.0,399.0,480.0,0.831,0.324,0.397,0.568,0.965,120.0,0.362,0.452,0.02,0.139,0.083,0.056,0.596
2017,2016-17,Orange Coast,orangecoast,2002,1683,352.0,502.0,108.0,10.0,42.0,302.0,64.0,16.0,200.0,281.0,756,79.0,19.0,21.0,160,36.0,392.0,491.0,0.798,0.298,0.39,0.544,0.934,116.0,0.333,0.419,0.021,0.14,0.1,0.04,0.712
2017,2016-17,Oxnard,oxnard,1580,1333,188.0,329.0,72.0,9.0,11.0,159.0,38.0,19.0,150.0,248.0,452,57.0,29.0,11.0,92,35.0,425.0,324.0,1.312,0.247,0.339,0.408,0.747,93.0,0.293,0.337,0.007,0.157,0.095,0.062,0.605
2017,2016-17,Palomar,palomar,1833,1536,369.0,509.0,99.0,16.0,20.0,319.0,34.0,15.0,157.0,214.0,700,63.0,52.0,25.0,135,25.0,455.0,379.0,1.201,0.331,0.398,0.544,0.942,117.0,0.369,0.492,0.011,0.117,0.086,0.031,0.734
2017,2016-17,Pasadena City,pasadenacity,1706,1401,299.0,417.0,72.0,15.0,10.0,242.0,26.0,11.0,159.0,240.0,549,80.0,45.0,21.0,97,30.0,417.0,330.0,1.264,0.298,0.385,0.461,0.846,105.0,0.347,0.447,0.006,0.141,0.093,0.048,0.662
2017,2016-17,Porterville,porterville,1495,1252,131.0,248.0,33.0,3.0,3.0,111.0,22.0,12.0,154.0,280.0,296,58.0,20.0,11.0,39,23.0,393.0,279.0,1.409,0.198,0.308,0.268,0.576,72.0,0.25,0.28,0.002,0.187,0.103,0.084,0.55
2017,2016-17,Redwoods,redwoods,1522,1295,191.0,329.0,54.0,7.0,6.0,169.0,25.0,10.0,147.0,230.0,415,36.0,32.0,12.0,67,35.0,406.0,319.0,1.273,0.254,0.336,0.372,0.708,88.0,0.302,0.366,0.004,0.151,0.097,0.054,0.639
2017,2016-17,Reedley,reedley,1774,1490,256.0,410.0,56.0,16.0,17.0,217.0,29.0,11.0,180.0,285.0,549,57.0,26.0,21.0,89,35.0,396.0,389.0,1.018,0.275,0.365,0.428,0.793,99.0,0.325,0.379,0.01,0.161,0.101,0.06,0.632
2017,2016-17,Rio Hondo,riohondo,1539,1297,211.0,366.0,56.0,8.0,5.0,185.0,22.0,17.0,120.0,201.0,453,76.0,30.0,16.0,69,27.0,396.0,303.0,1.307,0.282,0.365,0.402,0.767,95.0,0.326,0.37,0.003,0.131,0.078,0.053,0.597
2017,2016-17,Riverside,riverside,1708,1439,245.0,408.0,75.0,8.0,29.0,223.0,33.0,13.0,149.0,288.0,586,84.0,20.0,16.0,112,40.0,346.0,397.0,0.872,0.284,0.375,0.485,0.86,107.0,0.333,0.353,0.017,0.169,0.087,0.082,0.517
2017,2016-17,Sacramento City,sacramentocity,1975,1579,297.0,430.0,84.0,14.0,10.0,265.0,60.0,17.0,266.0,309.0,572,71.0,32.0,27.0,108,37.0,419.0,426.0,0.984,0.272,0.388,0.431,0.819,102.0,0.326,0.379,0.005,0.156,0.135,0.021,0.861
2017,2016-17,Saddleback,saddleback,1667,1423,219.0,378.0,71.0,14.0,9.0,184.0,48.0,16.0,138.0,196.0,504,42.0,45.0,19.0,94,30.0,374.0,483.0,0.774,0.266,0.335,0.42,0.755,94.0,0.298,0.383,0.005,0.118,0.083,0.035,0.704
2017,2016-17,San Bernardino,sanbernardino,1548,1332,186.0,343.0,60.0,10.0,9.0,163.0,40.0,19.0,147.0,281.0,450,41.0,18.0,10.0,79,27.0,365.0,322.0,1.134,0.258,0.343,0.397,0.74,92.0,0.317,0.339,0.006,0.182,0.095,0.087,0.523
2017,2016-17,San Diego City,sandiego,1427,1245,208.0,336.0,44.0,18.0,6.0,168.0,56.0,21.0,112.0,246.0,434,36.0,17.0,17.0,68,20.0,329.0,324.0,1.015,0.27,0.339,0.403,0.742,92.0,0.327,0.423,0.004,0.172,0.078,0.094,0.455
2017,2016-17,San Diego Mesa,sandiegomesa,1556,1326,238.0,394.0,84.0,11.0,18.0,216.0,30.0,17.0,127.0,245.0,554,50.0,41.0,12.0,113,25.0,324.0,366.0,0.885,0.297,0.367,0.503,0.87,108.0,0.35,0.398,0.012,0.157,0.082,0.075,0.518
2017,2016-17,San Francisco,sanfrancisco,1442,1228,157.0,291.0,39.0,10.0,10.0,140.0,49.0,28.0,139.0,238.0,380,42.0,28.0,5.0,59,27.0,394.0,297.0,1.327,0.237,0.327,0.357,0.684,85.0,0.285,0.318,0.007,0.165,0.096,0.069,0.584
2017,2016-17,San Joaquin Delta,sanjoaquindelta,1988,1658,373.0,504.0,96.0,9.0,36.0,323.0,81.0,15.0,211.0,222.0,726,63.0,32.0,24.0,141,21.0,436.0,487.0,0.895,0.304,0.391,0.523,0.914,114.0,0.329,0.454,0.018,0.112,0.106,0.006,0.95
2017,2016-17,San Mateo,sanmateo,1794,1437,349.0,427.0,100.0,25.0,28.0,317.0,50.0,11.0,244.0,267.0,661,58.0,32.0,23.0,153,19.0,335.0,422.0,0.794,0.297,0.406,0.566,0.972,121.0,0.342,0.458,0.016,0.149,0.136,0.013,0.914
2017,2016-17,Santa Ana,santaana,1887,1611,282.0,442.0,84.0,10.0,10.0,249.0,52.0,21.0,161.0,256.0,576,73.0,29.0,13.0,104,36.0,451.0,427.0,1.056,0.274,0.358,0.422,0.78,97.0,0.318,0.408,0.005,0.136,0.085,0.051,0.629
2017,2016-17,Santa Barbara,santabarbara,1590,1344,218.0,338.0,76.0,7.0,20.0,177.0,74.0,21.0,133.0,292.0,488,65.0,27.0,21.0,103,20.0,364.0,344.0,1.058,0.251,0.337,0.44,0.777,97.0,0.302,0.384,0.013,0.184,0.084,0.1,0.455
2017,2016-17,Santa Rosa,santarosa,2048,1729,350.0,531.0,114.0,16.0,31.0,324.0,55.0,16.0,188.0,243.0,770,68.0,36.0,27.0,161,32.0,448.0,508.0,0.882,0.307,0.384,0.538,0.922,115.0,0.337,0.422,0.015,0.119,0.092,0.027,0.774
2017,2016-17,Sequoias,sequoias,1867,1566,274.0,437.0,86.0,6.0,10.0,233.0,24.0,14.0,201.0,228.0,565,46.0,33.0,21.0,102,35.0,432.0,465.0,0.929,0.279,0.366,0.426,0.792,98.0,0.317,0.392,0.005,0.122,0.108,0.014,0.882
2017,2016-17,Shasta,shasta,1498,1277,154.0,322.0,48.0,2.0,2.0,130.0,22.0,10.0,122.0,246.0,380,65.0,26.0,8.0,52,44.0,372.0,332.0,1.12,0.252,0.34,0.338,0.678,84.0,0.309,0.3,0.001,0.164,0.081,0.083,0.496
2017,2016-17,Sierra,sierra,1665,1360,274.0,353.0,72.0,11.0,12.0,225.0,50.0,20.0,198.0,269.0,483,54.0,36.0,17.0,95,19.0,333.0,400.0,0.832,0.26,0.363,0.425,0.788,98.0,0.311,0.442,0.007,0.162,0.119,0.043,0.736
2017,2016-17,Siskiyous,siskiyous,1447,1242,123.0,288.0,33.0,2.0,1.0,102.0,29.0,11.0,144.0,267.0,328,24.0,30.0,7.0,36,34.0,412.0,267.0,1.543,0.232,0.315,0.293,0.608,76.0,0.293,0.268,0.001,0.185,0.1,0.085,0.539
2017,2016-17,Skyline,skyline,1701,1407,317.0,413.0,90.0,10.0,50.0,285.0,79.0,12.0,204.0,324.0,673,51.0,24.0,15.0,150,30.0,352.0,327.0,1.076,0.294,0.393,0.585,0.978,121.0,0.346,0.432,0.029,0.19,0.12,0.07,0.63
2017,2016-17,Solano,solano,1622,1334,254.0,373.0,92.0,8.0,7.0,216.0,27.0,13.0,153.0,244.0,502,63.0,55.0,17.0,107,19.0,402.0,338.0,1.189,0.28,0.363,0.457,0.82,102.0,0.333,0.424,0.004,0.15,0.094,0.056,0.627
2017,2016-17,Southwestern,southwestern,1705,1458,222.0,401.0,61.0,13.0,4.0,184.0,61.0,20.0,162.0,252.0,500,38.0,30.0,17.0,78,32.0,405.0,374.0,1.083,0.275,0.352,0.396,0.748,93.0,0.326,0.365,0.002,0.148,0.095,0.053,0.643
2017,2016-17,Taft,taft,1596,1353,221.0,363.0,63.0,5.0,15.0,183.0,46.0,20.0,162.0,230.0,481,43.0,27.0,11.0,83,27.0,421.0,324.0,1.299,0.268,0.356,0.417,0.773,96.0,0.311,0.373,0.009,0.144,0.102,0.042,0.704
2017,2016-17,Ventura,ventura,1625,1380,210.0,367.0,60.0,4.0,8.0,169.0,54.0,17.0,161.0,309.0,459,42.0,31.0,11.0,72,21.0,342.0,362.0,0.945,0.266,0.351,0.385,0.736,91.0,0.334,0.359,0.005,0.19,0.099,0.091,0.521
2017,2016-17,Victor Valley,victorvalley,1553,1314,300.0,408.0,64.0,9.0,32.0,274.0,12.0,10.0,178.0,278.0,586,46.0,5.0,10.0,105,29.0,294.0,259.0,1.135,0.311,0.407,0.526,0.933,116.0,0.371,0.447,0.021,0.179,0.115,0.064,0.64
2017,2016-17,West Hills Coalinga,westhillscoalinga,1635,1368,268.0,408.0,81.0,8.0,8.0,231.0,55.0,21.0,166.0,259.0,529,54.0,24.0,23.0,97,24.0,334.0,368.0,0.908,0.298,0.384,0.458,0.842,105.0,0.356,0.419,0.005,0.158,0.102,0.056,0.641
2017,2016-17,West LA,westla,1509,1287,201.0,344.0,51.0,6.0,8.0,168.0,50.0,18.0,154.0,275.0,431,38.0,20.0,10.0,65,20.0,335.0,302.0,1.109,0.267,0.355,0.385,0.74,92.0,0.331,0.366,0.005,0.182,0.102,0.08,0.56
2017,2016-17,West Valley,westvalley,1608,1338,204.0,384.0,68.0,11.0,6.0,184.0,30.0,21.0,157.0,227.0,492,58.0,44.0,11.0,85,26.0,399.0,340.0,1.174,0.287,0.373,0.431,0.804,100.0,0.339,0.334,0.004,0.141,0.098,0.043,0.692
2017,2016-17,Yuba,yuba,1463,1223,183.0,295.0,56.0,4.0,11.0,156.0,44.0,21.0,141.0,231.0,392,56.0,34.0,9.0,71,26.0,356.0,339.0,1.05,0.241,0.336,0.379,0.715,89.0,0.287,0.358,0.008,0.158,0.096,0.062,0.61
